Date,Open,High,Low,Close
02/13/2020,"15,559.26","15,623.43","15,496.87","15,529.92"
02/12/2020,"15,567.62","15,658.39","15,549.14","15,637.71"
02/11/2020,"15,377.88","15,513.44","15,367.77","15,440.76"
02/10/2020,"15,143.44","15,297.08","15,143.33","15,296.21"
02/07/2020,"15,345.29","15,371.26","15,195.73","15,213.49"
02/06/2020,"15,585.77","15,588.43","15,372.90","15,454.39"
02/05/2020,"15,388.65","15,543.15","15,383.58","15,540.82"
02/04/2020,"15,017.98","15,283.80","15,011.78","15,204.99"
02/03/2020,"14,784.84","15,001.05","14,757.54","14,818.71"
01/31/2020,"14,969.39","14,989.74","14,666.91","14,712.80"
01/30/2020,"14,949.68","15,090.74","14,851.70","15,079.09"
01/29/2020,"15,133.47","15,159.28","15,048.87","15,057.01"
01/28/2020,"14,997.35","15,127.82","14,928.09","15,061.24"
01/27/2020,"14,950.22","15,018.29","14,874.30","14,898.17"
01/24/2020,"15,457.91","15,459.61","15,143.49","15,243.58"
01/23/2020,"15,294.19","15,465.43","15,152.80","15,449.18"
01/22/2020,"15,548.58","15,575.23","15,344.15","15,363.11"
01/21/2020,"15,651.58","15,662.90","15,479.57","15,491.24"
01/17/2020,"15,740.73","15,796.54","15,695.73","15,728.24"
01/16/2020,"15,588.00","15,718.38","15,580.96","15,717.29"
01/15/2020,"15,499.91","15,581.68","15,440.56","15,502.20"
01/14/2020,"15,615.65","15,675.35","15,513.17","15,539.63"
01/13/2020,"15,508.33","15,610.33","15,492.71","15,606.65"
01/10/2020,"15,642.02","15,661.28","15,449.74","15,474.86"
01/09/2020,"15,636.35","15,655.73","15,576.39","15,628.71"
01/08/2020,"15,531.62","15,658.12","15,517.31","15,587.25"
01/07/2020,"15,567.39","15,588.46","15,478.98","15,530.09"
01/06/2020,"15,540.83","15,620.83","15,469.93","15,615.78"
01/03/2020,"15,603.49","15,663.38","15,508.30","15,653.86"
01/02/2020,"15,684.84","15,799.87","15,595.40","15,799.71"
